bucket_start_ms,vwap,order_flow_imbalance,realized_volatility,n_trades,total_volume
1787636760000,80731.96816395338,-0.44980286006827497,0.000056332692850657416,269,8.77042
1787636790000,80738.28445786613,-0.48105304666872406,0.000028257397902794302,161,11.6652
1787636820000,80677.93739190245,-0.30014130083574864,0.00010492532870053076,860,8.29436
1787636850000,80678.62155196529,0.3767248205407791,0.00005740527021455785,356,6.16296
1787636880000,80710.61184767785,0.3972835033470402,0.0000925003083772364,641,22.38545
1787636910000,80746.99086171911,0.7075469932601333,0.00003775545981007821,192,3.74043
1787636940000,80755.82766204786,0.29587446302507536,0.00007166663655613242,343,5.86154
1787636970000,80755.00795135685,0.4925679689573669,0.00004412988843927635,153,3.16468
1787637000000,80791.00288507454,0.9094661590677179,0.0001484562937115894,550,14.96457
1787637030000,80761.71688683359,-0.6893188179326241,0.00006301653898622583,386,3.46207
1787637060000,80743.05751930116,-0.17819181672369744,0.00011544637980838835,685,5.28077
1787637090000,80756.68719980854,0.6280623777522395,0.00008088306355621982,403,11.82537
1787637120000,80775.0919725759,-0.04960633408769272,0.00006791402475127571,460,28.44798
1787637150000,80792.2995354894,-0.9307430950522285,0.000046151225462978134,332,13.4505
1787637180000,80778.19876328207,-0.887388328203754,0.0000646918464460662,373,30.45084
1787637210000,80756.36511090156,0.2976973800704031,0.00007156730044145206,339,9.88309
1787637240000,80724.20001116816,-0.6251612122469444,0.00003674640520451483,202,5.7843
1787637270000,80688.4802095924,-0.4829337029044662,0.00007773638889229672,404,4.74063
1787637300000,80726.18511018506,0.8730282229897831,0.00022452221148941873,1123,85.39315
1787637330000,80774.00284821198,0.3494211474144584,0.00007862527939737455,276,3.4983
1787637360000,80786.499422192,0.33170508400125953,0.00003912324043156463,192,3.77911
1787637390000,80778.03644832324,0.0006184716877405402,0.000019991248488624343,111,7.276
1787637420000,80765.57053177583,0.516902556379779,0.00006887814632637876,410,4.83418
1787637450000,80781.30795676632,0.5327377851859569,0.00003177918595595725,129,3.8396
1787637480000,80761.25320183691,-0.5748810421796203,0.00006757609795051672,277,10.53945
1787637510000,80755.49184774703,0.519307001283331,0.00004793914568329561,141,2.8052
1787637540000,80767.30998577594,-0.6647784507908265,0.00007945071246225002,462,8.408290000000001
1787637570000,80728.96172596695,-0.3116497377579274,0.00013914126367698277,582,24.94451
1787637600000,80715.62499490281,-0.39371684151426645,0.00010162156931042716,741,15.8519
1787637630000,80711.88552079885,-0.6978862567824977,0.00008898787857399695,429,12.478810000000001
1787637660000,80711.14272270781,0.08535750409736274,0.0000592853610731363,288,6.11979
1787637690000,80712.1879109709,-0.2764266250579469,0.00007401072474200666,385,5.30658
1787637720000,80714.99510873157,0.5620010320857238,0.0001647537857022529,667,11.85948
1787637750000,80726.31919059955,0.4465938178707991,0.00007773217953770903,492,12.94279
1787637780000,80743.71874489468,0.19352955033327698,0.000059676652088142024,337,6.02802
1787637810000,80760.4710519962,0.8726622534219414,0.00010099060339429669,627,42.74255
1787637840000,80755.0367691102,0.4089025146289336,0.00019436242916109152,769,11.17819
1787637870000,80733.99165503196,-0.8730451738706534,0.000031729453581364194,204,6.9232499999999995
1787637900000,80708.28351900686,-0.1616741151023528,0.00006593940827654021,366,4.68331
1787637930000,80691.38072175093,-0.7033534558412893,0.00003376606135667313,166,3.7603
1787637960000,80753.95356225365,-0.19534769144144135,0.0001224697851275897,992,19.8912
1787637990000,80760.4072024517,0.5247807950966205,0.00005722818308582411,264,2.93675
1787638020000,80764.1485909834,0.006569699748433025,0.00002991963408498894,156,1.65761
1787638050000,80749.25154532462,-0.32263669038419307,0.00005321857942691473,259,2.59583
1787638080000,80749.6867961325,0.509891192307481,0.00012517597676184818,445,5.46193
1787638110000,80736.81423342713,0.30491875637948634,0.00002826411087554738,103,1.44996
1787638140000,80753.16698111926,-0.03168104034605658,0.00005698878137704241,351,2.94056
1787638170000,80762.85784171779,0.6829671511873343,0.000039686333188386365,295,3.6716699999999998
1787638200000,80748.6187678655,-0.6067177335899234,0.0000821546163860348,641,5.57569
1787638230000,80751.32205685726,-0.1581411914451367,0.00006038771408988167,309,3.42542
1787638260000,80745.38820796827,0.3486413480891221,0.00012712387830287545,479,8.51101
1787638290000,80743.50775866599,-0.8285249628689252,0.00003805487558328845,141,3.61557
1787638320000,80736.19133020611,0.27634396139980605,0.00002563503297922249,264,1.63937
1787638350000,80748.2639253217,0.9829318589622487,0.000023573236586231626,173,12.54501
1787638380000,80755.00611662139,0.22332428071004057,7.220545546592396e-7,64,0.50814
1787638410000,80755.00245155882,-0.5096882369291742,6.668521446763327e-7,79,2.23054
1787638440000,80769.76308611291,0.6294333718575654,0.000040498380137544595,266,9.318810000000001
1787638470000,80806.11160442069,0.5482572497140289,0.00014749382729671985,985,17.77277
1787638500000,80844.26375086469,-0.6163788899750289,0.0000660733095379826,373,4.40909
1787638530000,80781.05826405757,-0.7661272553845005,0.00015240783013252857,511,14.47813
1787638560000,80808.79118156096,0.07833485834679885,0.00005392264946322022,403,18.49164
1787638590000,80798.21303640002,-0.415470418189789,0.000048056114820371203,232,3.03379
1787638620000,80817.91508682162,0.7549986691160749,0.0005582476255450311,552,11.45855
1787638650000,80835.76638633454,-0.10918338554591693,0.000032848348886615224,177,2.76434
1787638680000,80865.27702011536,-0.08167741377722566,0.00007589164099107694,605,5.32081
1787638710000,80836.52390335836,-0.3806391533140188,0.000040711099606209095,270,2.70608
1787638740000,80817.75562699117,-0.6390490785175627,0.00003767647042439169,206,0.99188
1787638770000,80804.54560379984,-0.10454135947586984,0.00005580006091938216,299,9.37935
1787638800000,80821.70257624268,-0.7089556076750391,0.00006493596978186821,430,8.361130000000001
1787638830000,80812.10991487693,0.5704209360097441,0.000045792706417035183,179,1.45319
1787638860000,80807.42596214199,-0.7563098844238744,0.000035306533237711796,204,7.691900000000001
1787638890000,80804.63832206649,0.3985466354957216,0.000013733467478014424,98,0.86833
1787638920000,80791.35037603018,-0.4223924616603685,0.00006779784823302263,514,3.49573
1787638950000,80807.89448175182,0.20767106809918254,0.00004601375193550401,305,3.6579
1787638980000,80831.08372767438,0.41070477670797173,0.000032853604650924794,149,1.3896600000000001
1787639010000,80889.72379893162,0.4213962221999132,0.00014441969756026808,1328,14.14474
1787639040000,80826.85225526543,-0.7111258860253101,0.000089317507426148,654,4.43695
1787639070000,80777.04353634853,0.6608772101201524,0.000031109166912543455,140,2.55925
1787639100000,80757.86621820352,0.12364916947538661,0.00004878399795614576,245,2.64652
1787639130000,80753.76262242654,0.47232485561574056,0.0000346126470503384,179,3.62401
1787639160000,80771.63197821628,0.9019671153177918,0.00015967965279449403,579,13.00788
1787639190000,80852.59340482017,0.5874149728654734,0.0000764261305193242,474,7.41675
1787639220000,80853.91528969641,0.2284890395962941,0.00005292834505656746,350,3.7453
1787639250000,80832.80300783455,-0.1279506933744222,0.00005794550788968285,271,8.437
1787639280000,80810.90405418385,-0.14456006403546584,0.000023697010780360373,124,0.81205
1787639310000,80785.76285086198,-0.15576075827531227,0.00005990125185261086,372,8.79997
1787639340000,80778.8424427077,-0.5114584583983671,8.396171127874392e-7,107,2.66528
1787639370000,80761.96410107054,-0.7641030164965465,0.000047024090469271766,284,3.85414
1787639400000,80722.3274887447,0.19439929773938128,0.00006262789259462276,376,4.60228
1787639430000,80703.84346684827,0.24822938436222616,0.00008359000215650977,474,5.53621
1787639460000,80731.44576028004,0.8328480610884663,0.00008334338956077148,737,18.44669
1787639490000,80741.34944772073,0.25370688070583913,0.000050754103281973816,246,2.61136
1787639520000,80721.21982094606,0.2611108563041784,0.0003346630748111898,863,20.05876
1787639550000,80676.9471596275,-0.6764905306748653,0.00009392724349205415,764,4.94069
1787639580000,80651.9940528617,0.3343419519796662,0.00008725024699434469,550,3.30485
1787639610000,80687.15662576884,-0.027297614391865413,0.00007267448305907996,471,2.8127
1787639640000,80687.68769929609,0.7093543224629574,0.00014645966154462492,357,9.47284
1787639670000,80732.76905992729,0.5075322201440018,0.00007780432699106396,509,8.98739
1787639700000,80677.10288587745,-0.5480531963442659,0.00014159167788778805,687,9.90444
1787639730000,80651.31574167496,-0.04311652834894667,0.000057162633218318904,285,3.3678500000000002
1787639760000,80640.8714936532,-0.2345887756388659,0.000043629165663915114,305,4.83787
1787639790000,80629.26719160711,-0.3793195749350893,0.00004172792806121285,192,2.98872
1787639820000,80602.06492941926,-0.33706985375505955,0.00007163506867190664,469,14.63572
1787639850000,80574.178423479,-0.06608468292563308,0.00006706693410136331,514,6.52481
1787639880000,80575.94273728294,-0.6771843736119632,0.000031610987900628344,172,2.36395
1787639910000,80550.65245774174,-0.32356065837500664,0.00005230942810671811,434,10.54232
1787639940000,80555.80225574758,-0.4362936808271451,0.00003856379012946163,161,5.05256
1787639970000,80552.00078015165,0.9036990942404757,0.000041645260242114756,128,2.16945
1787640000000,80559.19966089792,0.27932970415492064,0.00003178995567860093,159,2.93363
1787640030000,80534.3995000612,0.2371756706377249,0.00005807223929374513,384,7.188680000000001
1787640060000,80541.99380796586,-0.23840682559920456,6.207941538605155e-7,80,1.2470700000000001
1787640090000,80551.72628260429,-0.5376117587886886,0.000034785024416171274,147,6.66055
1787640120000,80555.57642657471,0.8794018709176593,0.000049197629237972454,214,5.10124
1787640150000,80577.7597470458,0.9494091601736581,6.797441236923926e-7,94,3.4781
1787640180000,80568.29926760314,0.031617663658354875,0.00008135807520722409,472,5.75849
1787640210000,80520.27741422,0.06177558908552145,0.00004224881876524253,215,4.00239
1787640240000,80525.05860210913,0.6635548822289744,0.000025195110819256253,145,4.72612
1787640270000,80528.32706198006,0.5268622594779959,0.00002180485648288855,119,2.51952
1787640300000,80541.01964962098,0.1062592926609306,0.00004420716134912466,189,3.28216
1787640330000,80526.74642259235,-0.03852654043199029,0.00004018834032720321,193,3.01766
1787640360000,80518.75794874218,0.6633729212826355,0.00003772958753874677,240,2.85693
1787640390000,80548.66727639752,0.93683554569501,0.0000475676623644297,243,4.52533
1787640420000,80551.05121789074,-0.6904154986606864,0.00006205435699615132,359,4.01325
1787640450000,80548.62202038076,0.7658163484538151,0.00011880646068058918,409,9.07621
1787640480000,80545.29381968275,-0.3620611210931777,0.00006917746233808328,452,2.59354
1787640510000,80550.28487915317,-0.24816153326027646,0.000051866306723911116,293,2.14445
1787640540000,80531.26894434888,0.019948268515751894,0.00007931282397366868,490,5.65613
1787640570000,80529.29839463328,0.6519073122745656,0.00006815096776986445,314,3.6596
1787640600000,80525.19904716876,-0.7997799501085038,0.0000663497325960058,406,3.94456
1787640630000,80518.84413646646,0.8505352895031467,0.000019006816716447907,97,3.93899
1787640660000,80511.53062335654,-0.6472896013499262,0.000038095836335592564,307,1.4223
1787640690000,80500.70808196809,-0.5822653361671509,0.00005073423607024857,264,3.91933
1787640720000,80487.5982772861,0.1283312855871022,0.00003249268019351919,283,3.60559
1787640750000,80479.09858440657,-0.3469261639484655,0.00007766725103883887,369,8.220509999999999
1787640780000,80505.25927469849,0.3708025263619384,0.00005047681493362217,257,2.18971
1787640810000,80524.09368015682,-0.1134486645430041,0.000072259386357521,463,10.2025
1787640840000,80479.8102180212,0.26689434614517493,0.00006925941507537654,336,2.39518
1787640870000,80474.54744690345,0.8896867793443677,0.00007442023766618244,237,4.79598
1787640900000,80463.67029661436,-0.8607571204632922,0.000048191619115281347,458,3.84034
1787640930000,80450.41107133879,0.4940527395976654,0.00007324366553012148,650,10.938649999999999
1787640960000,80448.18254998898,-0.6154468089186019,0.00006753861109268931,332,3.12919
1787640990000,80424.6854656214,0.12832534858325925,0.000046098077473295254,244,7.92135
1787641020000,80421.37568515455,0.6136756448011632,0.000024601116664460174,109,1.34809
1787641050000,80444.35499847977,0.7065542265439004,0.000052066009265679606,296,3.4863
1787641080000,80469.20891267424,-0.10301514938293019,0.00006356593121200927,394,3.05557
1787641110000,80499.41981782713,0.460631345322503,0.00006778759892927601,299,5.69514
1787641140000,80531.53376253511,0.5426937989338191,0.00007593809145149779,491,8.80526
1787641170000,80556.83736338462,0.5111526878645952,0.0000503121014266354,297,3.21761
1787641200000,80563.37146760793,-0.6198622986913157,0.00007217365226654549,517,8.42984
1787641230000,80605.75252926415,0.5879598942234565,0.00006611863701329237,448,4.29963
1787641260000,80647.81071610705,0.29358349415244545,0.00008152179497351931,516,9.90243
1787641290000,80665.21598669843,0.011734562925805669,0.00006464966055997728,338,4.44158
1787641320000,80648.0046582822,0.04972699529170414,0.00004036679512706584,194,1.56957
1787641350000,80652.68992426718,0.8799047684026444,0.00005174774176291505,285,2.78479
1787641380000,80685.2038191493,0.09795791437752671,0.00007515757078079941,479,2.02587
1787641410000,80694.54437628991,0.4433065163043901,0.00006611556916749159,272,2.56802
1787641440000,80772.42906360501,0.8369799864234578,0.00011515642676925108,830,17.338729999999998
1787641470000,80768.7908619193,0.11619733654320673,0.00009310490057343409,625,8.49047
1787641500000,80772.69094561056,0.5573214747077752,0.00004885395015009322,195,1.2772700000000001
1787641530000,80790.143260598,0.914078639895114,0.00041816681849942555,753,54.63461
1787641560000,80776.32453264798,0.2563478270191175,0.00007507420913647244,406,7.46279
1787641590000,80756.7573346777,-0.6863061839071852,0.00001881594324654558,122,3.73906
1787641620000,80744.72003199178,-0.5608740966724416,0.000036251236910519654,257,2.89762
1787641650000,80726.55868118424,-0.5737441398790414,0.00003130157847656369,162,4.76526
1787641680000,80718.50336417706,-0.24891443096115357,0.00004109499769517446,203,1.79399
1787641710000,80731.34335927009,0.020638163374381787,0.000049097965832723594,182,3.68589
1787641740000,80735.31026348933,0.1540820729303932,0.00001235267415318885,90,1.71506
1787641770000,80761.8266093177,-0.1542491840526827,0.00006528754779673968,408,5.19335
1787641800000,80736.5305284431,-0.6336319452253332,0.000047415827227257586,256,1.60074
1787641830000,80728.33332774947,-0.5871925326874139,0.000040730796166663845,189,5.3009699999999995
1787641860000,80722.7110003827,-0.7999234614556674,8.402009269334834e-7,84,2.50854
1787641890000,80719.53115232088,-0.8207094357293373,0.00003398637045288189,158,2.7334400000000003
1787641920000,80730.82986777418,-0.11815890676327113,0.00005408313785305614,369,3.13857
1787641950000,80747.79042477228,-0.9031894799330803,0.00006877369457196025,246,8.33835
1787641980000,80745.34658201411,0.6786477694929545,0.000054510099737263145,437,9.77289
